,0,1,2,3,4,5
173,615.0018,9.346e-26,0,0,128,160
174,615.0076,3.9620000000000003e-25,0,0,128,160
175,615.0076,3.9620000000000003e-25,0,0,128,160
176,615.0176,1.5379999999999998e-25,0,0,128,160
177,615.0177,1.5379999999999998e-25,0,0,128,160
178,615.0773,9.423e-26,0,0,128,160
179,615.0773,9.423e-26,0,0,128,160
180,615.1497,9.385e-26,0,0,128,160
181,615.1497,9.385e-26,0,0,128,160
182,615.2189,9.192e-26,0,0,128,160
183,615.2189,9.192e-26,0,0,128,160
184,615.8254,3.5959999999999995e-25,0,0,128,160
185,615.8254,3.5959999999999995e-25,0,0,128,160
186,615.8355,2.712e-25,0,0,128,160
187,615.8355,2.712e-25,0,0,128,160
188,615.8413,4.192e-25,0,0,128,160
189,615.8413,4.192e-25,0,0,128,160
190,615.8979,1.7310000000000001e-25,0,0,128,160
191,615.8979,1.7310000000000001e-25,0,0,128,160
192,616.0896,9.192e-26,0,0,128,160
193,616.0938,9.192e-26,0,0,128,160
194,616.6718,4.423e-25,0,0,128,160
195,616.6718,4.423e-25,0,0,128,160
196,616.6745,3.846e-25,0,0,128,160
197,616.6745,3.846e-25,0,0,128,160
198,616.7013,2.9620000000000003e-25,0,0,128,160
199,616.7013,2.9620000000000003e-25,0,0,128,160
200,616.776,1.942e-25,0,0,128,160
201,616.776,1.942e-25,0,0,128,160
202,616.9695,1.058e-25,0,0,128,160
203,616.9724,1.058e-25,0,0,128,160
204,617.5205,4.077e-25,0,0,128,160
205,617.5205,4.077e-25,0,0,128,160
206,617.5643,3.221e-25,0,0,128,160
207,617.5643,3.221e-25,0,0,128,160
208,617.6521,2.1630000000000003e-25,0,0,128,160
209,617.6521,2.1630000000000003e-25,0,0,128,160
210,617.8485,1.212e-25,0,0,128,160
211,617.8505,1.212e-25,0,0,128,160
212,618.3634,4.346e-25,0,0,128,160
213,618.3634,4.346e-25,0,0,128,160
214,618.4245,3.4810000000000002e-25,0,0,128,160
215,618.4245,3.4810000000000002e-25,0,0,128,160
216,618.5259,2.394e-25,0,0,128,160
217,618.5259,2.394e-25,0,0,128,160
218,618.7265,1.375e-25,0,0,128,160
219,618.7279,1.375e-25,0,0,128,160
220,619.0693,9.231000000000001e-26,0,0,128,160
221,619.0693,9.231000000000001e-26,0,0,128,160
222,619.1687,1e-25,0,0,128,160
223,619.1687,1e-25,0,0,128,160
224,619.2031,4.615000000000001e-25,0,0,128,160
225,619.2031,4.615000000000001e-25,0,0,128,160
226,619.2652,1.067e-25,0,0,128,160
227,619.2652,1.067e-25,0,0,128,160
228,619.2819,3.7600000000000004e-25,0,0,128,160
229,619.2819,3.7600000000000004e-25,0,0,128,160
230,619.3587,1.135e-25,0,0,128,160
231,619.3587,1.135e-25,0,0,128,160
232,619.3975,2.6440000000000003e-25,0,0,128,160
233,619.3975,2.6440000000000003e-25,0,0,128,160
234,619.4491,1.202e-25,0,0,128,160
235,619.4491,1.202e-25,0,0,128,160
236,619.5365,1.269e-25,0,0,128,160
237,619.5365,1.269e-25,0,0,128,160
238,619.6034,1.558e-25,0,0,128,160
239,619.6044,1.558e-25,0,0,128,160
240,619.6209,1.3270000000000001e-25,0,0,128,160
241,619.6209,1.3270000000000001e-25,0,0,128,160
242,619.7022,1.365e-25,0,0,128,160
243,619.7022,1.365e-25,0,0,128,160
244,619.7804,1.404e-25,0,0,128,160
245,619.7804,1.404e-25,0,0,128,160
246,619.8554,1.423e-25,0,0,128,160
247,619.8554,1.423e-25,0,0,128,160
248,619.9273,1.433e-25,0,0,128,160
249,619.9273,1.433e-25,0,0,128,160
250,619.9961,1.423e-25,0,0,128,160
251,619.9961,1.423e-25,0,0,128,160
252,620.0398,4.846e-25,0,0,128,160
253,620.0398,4.846e-25,0,0,128,160
254,620.0617,1.385e-25,0,0,128,160
255,620.0617,1.385e-25,0,0,128,160
256,620.1241,1.3370000000000001e-25,0,0,128,160
257,620.1241,1.3370000000000001e-25,0,0,128,160
258,620.1363,4.0380000000000005e-25,0,0,128,160
259,620.1363,4.0380000000000005e-25,0,0,128,160
260,620.1834,1.2500000000000001e-25,0,0,128,160
261,620.1834,1.2500000000000001e-25,0,0,128,160
262,620.2394,1.144e-25,0,0,128,160
263,620.2394,1.144e-25,0,0,128,160
264,620.2667,2.913e-25,0,0,128,160
265,620.2667,2.913e-25,0,0,128,160
266,620.2921,1e-25,0,0,128,160
267,620.2921,1e-25,0,0,128,160
268,620.4791,1.76e-25,0,0,128,160
269,620.4798,1.76e-25,0,0,128,160
270,620.8733,5.115e-25,0,0,128,160
271,620.8733,5.115e-25,0,0,128,160
272,620.9879,4.308000000000001e-25,0,0,128,160
273,620.9879,4.308000000000001e-25,0,0,128,160
274,621.1334,3.183e-25,0,0,128,160
275,621.1334,3.183e-25,0,0,128,160
276,621.3534,1.9810000000000001e-25,0,0,128,160
277,621.3539,1.9810000000000001e-25,0,0,128,160
278,621.7037,5.385e-25,0,0,128,160
279,621.7037,5.385e-25,0,0,128,160
280,621.7626,1e-25,0,0,128,160
281,621.8365,4.615000000000001e-25,0,0,128,160
282,621.8365,4.615000000000001e-25,0,0,128,160
283,621.8529,1e-25,0,0,128,160
284,621.9977,3.4710000000000003e-25,0,0,128,160
285,621.9977,3.4710000000000003e-25,0,0,128,160
286,622.2263,2.212e-25,0,0,128,160
287,622.2266,2.212e-25,0,0,128,160
288,622.5308,5.6540000000000005e-25,0,0,128,160
289,622.5308,5.6540000000000005e-25,0,0,128,160
290,622.6325,1.154e-25,0,0,128,160
291,622.6821,4.885e-25,0,0,128,160
292,622.6821,4.885e-25,0,0,128,160
293,622.7006,1.154e-25,0,0,128,160
294,622.8593,3.7690000000000003e-25,0,0,128,160
295,622.8593,3.7690000000000003e-25,0,0,128,160
296,623.0976,2.462e-25,0,0,128,160
297,623.0978,2.462e-25,0,0,128,160
298,623.5011,1.3170000000000002e-25,0,0,128,160
299,623.5247,5.192e-25,0,0,128,160
300,623.5247,5.192e-25,0,0,128,160
301,623.5521,1.3170000000000002e-25,0,0,128,160
302,623.674,1e-25,0,0,128,160
303,623.674,1e-25,0,0,128,160
304,623.7184,4.077e-25,0,0,128,160
305,623.7184,4.077e-25,0,0,128,160
306,623.7804,1.0959999999999999e-25,0,0,128,160
307,623.7804,1.0959999999999999e-25,0,0,128,160
308,623.8841,1.202e-25,0,0,128,160
309,623.8841,1.202e-25,0,0,128,160
310,623.9672,2.731e-25,0,0,128,160
311,623.9673,2.731e-25,0,0,128,160
312,623.9849,1.308e-25,0,0,128,160
313,623.9849,1.308e-25,0,0,128,160
314,624.0830000000001,1.4130000000000001e-25,0,0,128,160
315,624.0830000000001,1.4130000000000001e-25,0,0,128,160
316,624.1782,1.519e-25,0,0,128,160
317,624.1782,1.519e-25,0,0,128,160
318,624.2705,1.625e-25,0,0,128,160
319,624.2705,1.625e-25,0,0,128,160
320,624.3599,1.721e-25,0,0,128,160
321,624.3599,1.721e-25,0,0,128,160
322,624.3642,5.462e-25,0,0,128,160
323,624.3642,5.462e-25,0,0,128,160
324,624.3688,1.5e-25,0,0,128,160
325,624.4066,1.5e-25,0,0,128,160
326,624.4463,1.8170000000000001e-25,0,0,128,160
327,624.4463,1.8170000000000001e-25,0,0,128,160
328,624.5298,1.9040000000000001e-25,0,0,128,160
329,624.5298,1.9040000000000001e-25,0,0,128,160
330,624.5748,4.385e-25,0,0,128,160
331,624.5748,4.385e-25,0,0,128,160
332,624.6103,1.9810000000000001e-25,0,0,128,160
333,624.6103,1.9810000000000001e-25,0,0,128,160
334,624.6877,2.0380000000000002e-25,0,0,128,160
335,624.6877,2.0380000000000002e-25,0,0,128,160
336,624.7621,2.087e-25,0,0,128,160
337,624.7621,2.087e-25,0,0,128,160
338,624.8335,2.106e-25,0,0,128,160
339,624.8335,2.106e-25,0,0,128,160
340,624.835,3.0099999999999997e-25,0,0,128,160
341,624.8351,3.0099999999999997e-25,0,0,128,160
342,624.9017,2.115e-25,0,0,128,160
343,624.9017,2.115e-25,0,0,128,160
344,624.9669,2.087e-25,0,0,128,160
345,624.9669,2.087e-25,0,0,128,160
346,625.0289,2.0380000000000002e-25,0,0,128,160
347,625.0289,2.0380000000000002e-25,0,0,128,160
348,625.0877,1.942e-25,0,0,128,160
349,625.0877,1.942e-25,0,0,128,160
350,625.1434,1.8170000000000001e-25,0,0,128,160
351,625.1434,1.8170000000000001e-25,0,0,128,160
352,625.1959,1.654e-25,0,0,128,160
353,625.1959,1.654e-25,0,0,128,160
354,625.2006,5.731e-25,0,0,128,160
355,625.2006,5.731e-25,0,0,128,160
356,625.2356,1.702e-25,0,0,128,160
357,625.2452,1.442e-25,0,0,128,160
358,625.2452,1.442e-25,0,0,128,160
359,625.2633,1.702e-25,0,0,128,160
360,625.2913,1.173e-25,0,0,128,160
361,625.2913,1.173e-25,0,0,128,160
362,625.4284,4.692e-25,0,0,128,160
363,625.4284,4.692e-25,0,0,128,160
364,625.7008,3.308e-25,0,0,128,160
365,625.7009,3.308e-25,0,0,128,160
366,626.0339,6.038e-25,0,0,128,160
367,626.0339,6.038e-25,0,0,128,160
368,626.1015,1.923e-25,0,0,128,160
369,626.1215,1.923e-25,0,0,128,160
370,626.2792,5.0000000000000005e-25,0,0,128,160
371,626.2792,5.0000000000000005e-25,0,0,128,160
372,626.5646,3.615e-25,0,0,128,160
373,626.5647,3.615e-25,0,0,128,160
374,626.8641,6.3080000000000005e-25,0,0,128,160
375,626.8641,6.3080000000000005e-25,0,0,128,160
376,626.9665,2.1630000000000003e-25,0,0,128,160
377,626.9809,2.1630000000000003e-25,0,0,128,160
378,627.1272,5.346e-25,0,0,128,160
379,627.1272,5.346e-25,0,0,128,160
380,627.3044,1.01e-25,0,0,128,160
381,627.4263,3.923e-25,0,0,128,160
382,627.4263,3.923e-25,0,0,128,160
383,627.6911,6.615e-25,0,0,128,160
384,627.6911,6.615e-25,0,0,128,160
385,627.8307,2.413e-25,0,0,128,160
386,627.8409,2.413e-25,0,0,128,160
387,627.9723,5.6540000000000005e-25,0,0,128,160
388,627.9723,5.6540000000000005e-25,0,0,128,160
389,628.2276,1.173e-25,0,0,128,160
390,628.2857,4.269e-25,0,0,128,160
391,628.2857,4.269e-25,0,0,128,160
392,628.403,1e-25,0,0,128,160
393,628.403,1e-25,0,0,128,160
394,628.4908,1.0190000000000001e-25,0,0,128,160
395,628.5143,1.115e-25,0,0,128,160
396,628.5143,1.115e-25,0,0,128,160
397,628.5149,6.923000000000001e-25,0,0,128,160
398,628.5149,6.923000000000001e-25,0,0,128,160
399,628.6232,1.231e-25,0,0,128,160
400,628.6232,1.231e-25,0,0,128,160
401,628.6939,2.6919999999999997e-25,0,0,128,160
402,628.701,2.6919999999999997e-25,0,0,128,160
403,628.7296,1.365e-25,0,0,128,160
404,628.7296,1.365e-25,0,0,128,160
405,628.8144,5.962e-25,0,0,128,160
406,628.8144,5.962e-25,0,0,128,160
407,628.8335,1.5e-25,0,0,128,160
408,628.8335,1.5e-25,0,0,128,160
409,628.9349,1.644e-25,0,0,128,160
410,628.9349,1.644e-25,0,0,128,160
411,629.0336,1.7879999999999998e-25,0,0,128,160
412,629.0336,1.7879999999999998e-25,0,0,128,160
413,629.1297,1.942e-25,0,0,128,160
414,629.1297,1.942e-25,0,0,128,160
415,629.1376,1.3459999999999999e-25,0,0,128,160
416,629.1428,4.615000000000001e-25,0,0,128,160
417,629.1428,4.615000000000001e-25,0,0,128,160
418,629.1853,1.1829999999999999e-25,0,0,128,160
419,629.2231,2.096e-25,0,0,128,160
420,629.2231,2.096e-25,0,0,128,160
421,629.3138,2.2399999999999996e-25,0,0,128,160
422,629.3138,2.2399999999999996e-25,0,0,128,160
423,629.4017,2.385e-25,0,0,128,160
424,629.4017,2.385e-25,0,0,128,160
425,629.4868,2.519e-25,0,0,128,160
426,629.4868,2.519e-25,0,0,128,160
427,629.556,2.981e-25,0,0,128,160
428,629.5609,2.981e-25,0,0,128,160
429,629.5691,2.6440000000000003e-25,0,0,128,160
430,629.5691,2.6440000000000003e-25,0,0,128,160
431,629.6485,2.7600000000000005e-25,0,0,128,160
432,629.6485,2.7600000000000005e-25,0,0,128,160
433,629.6535,6.269e-25,0,0,128,160
434,629.6535,6.269e-25,0,0,128,160
435,629.725,2.856e-25,0,0,128,160
436,629.725,2.856e-25,0,0,128,160
437,629.7985,2.933e-25,0,0,128,160
438,629.7985,2.933e-25,0,0,128,160
439,629.8691,2.99e-25,0,0,128,160
440,629.8691,2.99e-25,0,0,128,160
441,629.9042,1.356e-25,0,0,128,160
442,629.9367,3.0099999999999997e-25,0,0,128,160
443,629.9367,3.0099999999999997e-25,0,0,128,160
444,629.9975,4.923000000000001e-25,0,0,128,160
445,629.9975,4.923000000000001e-25,0,0,128,160
446,630.0012,3e-25,0,0,128,160
447,630.0012,3e-25,0,0,128,160
448,630.0364,1.5379999999999998e-25,0,0,128,160
449,630.0627,2.9620000000000003e-25,0,0,128,160
450,630.0627,2.9620000000000003e-25,0,0,128,160
451,630.121,2.8749999999999997e-25,0,0,128,160
452,630.121,2.8749999999999997e-25,0,0,128,160
453,630.1763,2.7399999999999996e-25,0,0,128,160
454,630.1763,2.7399999999999996e-25,0,0,128,160
455,630.2285,2.5580000000000006e-25,0,0,128,160
456,630.2285,2.5580000000000006e-25,0,0,128,160
457,630.2775,2.317e-25,0,0,128,160
458,630.2775,2.317e-25,0,0,128,160
459,630.3233,2.0100000000000003e-25,0,0,128,160
460,630.3233,2.0100000000000003e-25,0,0,128,160
461,630.3659,1.635e-25,0,0,128,160
462,630.3659,1.635e-25,0,0,128,160
463,630.4053,1.192e-25,0,0,128,160
464,630.4053,1.192e-25,0,0,128,160
465,630.4169999999999,3.288e-25,0,0,128,160
466,630.4204,3.288e-25,0,0,128,160
467,630.4896,6.576999999999999e-25,0,0,128,160
468,630.4896,6.576999999999999e-25,0,0,128,160
469,630.6447,1.548e-25,0,0,128,160
470,630.8497,5.269000000000001e-25,0,0,128,160
471,630.8497,5.269000000000001e-25,0,0,128,160
472,630.9259,1.76e-25,0,0,128,160
473,631.2768,3.615e-25,0,0,128,160
474,631.279,3.615e-25,0,0,128,160
475,631.3227,6.846e-25,0,0,128,160
476,631.3227,6.846e-25,0,0,128,160
477,631.4041,1.769e-25,0,0,128,160
478,631.6993,5.615e-25,0,0,128,160
479,631.6993,5.615e-25,0,0,128,160
480,631.7881,9.500000000000001e-26,0,0,128,160
481,631.8075,1.9899999999999999e-25,0,0,128,160
482,632.1352,3.9620000000000003e-25,0,0,128,160
483,632.1366,3.9620000000000003e-25,0,0,128,160
484,632.1526,7.154000000000001e-25,0,0,128,160
485,632.1526,7.154000000000001e-25,0,0,128,160
486,632.1799,2e-25,0,0,128,160
487,632.5463,5.962e-25,0,0,128,160
488,632.5463,5.962e-25,0,0,128,160
489,632.6825,2.2399999999999996e-25,0,0,128,160
490,632.9697,2.25e-25,0,0,128,160
491,632.9794,7.461999999999999e-25,0,0,128,160
492,632.9794,7.461999999999999e-25,0,0,128,160
493,632.992,4.308000000000001e-25,0,0,128,160
494,632.993,4.308000000000001e-25,0,0,128,160
495,633.049,1.125e-25,0,0,128,160
496,633.2803,9.192e-26,0,0,128,160
497,633.2803,9.192e-26,0,0,128,160
498,633.3905,6.3080000000000005e-25,0,0,128,160
499,633.3905,6.3080000000000005e-25,0,0,128,160
500,633.3925,1.038e-25,0,0,128,160
501,633.3926,1.038e-25,0,0,128,160
502,633.503,1.173e-25,0,0,128,160
503,633.503,1.173e-25,0,0,128,160
504,633.5522,2.51e-25,0,0,128,160
505,633.6115,1.3170000000000002e-25,0,0,128,160
506,633.6115,1.3170000000000002e-25,0,0,128,160
507,633.7180000000001,1.4810000000000002e-25,0,0,128,160
508,633.7180000000001,1.4810000000000002e-25,0,0,128,160
509,633.7713,2.519e-25,0,0,128,160
510,633.8031,7.731e-25,0,0,128,160
511,633.8031,7.731e-25,0,0,128,160
512,633.8225,1.644e-25,0,0,128,160
513,633.8225,1.644e-25,0,0,128,160
514,633.8473,4.654e-25,0,0,128,160
515,633.8478,4.654e-25,0,0,128,160
516,633.9248,1.8170000000000001e-25,0,0,128,160
517,633.9248,1.8170000000000001e-25,0,0,128,160
518,634.025,2e-25,0,0,128,160
519,634.025,2e-25,0,0,128,160
520,634.1229,2.1919999999999998e-25,0,0,128,160
521,634.1229,2.1919999999999998e-25,0,0,128,160
522,634.2185,2.385e-25,0,0,128,160
523,634.2185,2.385e-25,0,0,128,160
524,634.2319,6.615e-25,0,0,128,160
525,634.2319,6.615e-25,0,0,128,160
526,634.2567,1.3270000000000001e-25,0,0,128,160
527,634.3117,2.587e-25,0,0,128,160
528,634.3117,2.587e-25,0,0,128,160
529,634.4025,2.788e-25,0,0,128,160
530,634.4025,2.788e-25,0,0,128,160
531,634.4174,2.808e-25,0,0,128,160
532,634.4908,2.99e-25,0,0,128,160
533,634.4908,2.99e-25,0,0,128,160
534,634.5766,3.1919999999999997e-25,0,0,128,160
535,634.5766,3.1919999999999997e-25,0,0,128,160
536,634.5827,2.808e-25,0,0,128,160
537,634.6236,8.077e-25,0,0,128,160
538,634.6236,8.077e-25,0,0,128,160
539,634.6597,3.385e-25,0,0,128,160
540,634.6597,3.385e-25,0,0,128,160
541,634.7007,5.0000000000000005e-25,0,0,128,160
542,634.701,5.0000000000000005e-25,0,0,128,160
543,634.7403,3.558e-25,0,0,128,160
544,634.7403,3.558e-25,0,0,128,160
545,634.8181,3.721e-25,0,0,128,160
546,634.8181,3.721e-25,0,0,128,160
547,634.8932,3.8849999999999996e-25,0,0,128,160
548,634.8932,3.8849999999999996e-25,0,0,128,160
549,634.9655,4e-25,0,0,128,160
550,634.9655,4e-25,0,0,128,160
551,635.0349,4.077e-25,0,0,128,160
552,635.0349,4.077e-25,0,0,128,160
553,635.0705,6.923000000000001e-25,0,0,128,160
554,635.0705,6.923000000000001e-25,0,0,128,160
555,635.1015,4.153999999999999e-25,0,0,128,160
556,635.1015,4.153999999999999e-25,0,0,128,160
557,635.1652,4.153999999999999e-25,0,0,128,160
558,635.1652,4.153999999999999e-25,0,0,128,160
559,635.2259,4.115e-25,0,0,128,160
560,635.2259,4.115e-25,0,0,128,160
561,635.2789,3.115e-25,0,0,128,160
562,635.2836,4.0380000000000005e-25,0,0,128,160
563,635.2836,4.0380000000000005e-25,0,0,128,160
564,635.3384,3.923e-25,0,0,128,160
565,635.3384,3.923e-25,0,0,128,160
566,635.39,3.721e-25,0,0,128,160
567,635.39,3.721e-25,0,0,128,160
568,635.4022,3.115e-25,0,0,128,160
569,635.4158,1.548e-25,0,0,128,160
570,635.4386,3.4620000000000003e-25,0,0,128,160
571,635.4386,3.4620000000000003e-25,0,0,128,160
572,635.4841,3.125e-25,0,0,128,160
573,635.4841,3.125e-25,0,0,128,160
574,635.5264,2.712e-25,0,0,128,160
575,635.5264,2.712e-25,0,0,128,160
576,635.5522,5.385e-25,0,0,128,160
577,635.5524,5.385e-25,0,0,128,160
578,635.5656,2.202e-25,0,0,128,160
579,635.5656,2.202e-25,0,0,128,160
580,635.6016,1.5959999999999998e-25,0,0,128,160
581,635.6016,1.5959999999999998e-25,0,0,128,160
582,635.9061,7.231e-25,0,0,128,160
583,635.9061,7.231e-25,0,0,128,160
584,636.1373,3.433e-25,0,0,128,160
585,636.2282,3.442e-25,0,0,128,160
586,636.4017,5.731e-25,0,0,128,160
587,636.4018,5.731e-25,0,0,128,160
588,636.531,1.7879999999999998e-25,0,0,128,160
589,636.7388,7.538000000000001e-25,0,0,128,160
590,636.7388,7.538000000000001e-25,0,0,128,160
591,636.9931,3.7690000000000003e-25,0,0,128,160
