5.161483965695818370e+03,9.345410946917894057e-06
5.160087271990800218e+03,2.142708177185504107e-05
5.154449646103391387e+03,2.057250399972811351e-05
5.148802121809964774e+03,1.924392781329343051e-05
5.158751933286979693e+03,3.262583011997293077e-05
5.153100677603902113e+03,3.129411875774265573e-05
5.147326849259149640e+03,2.927250770351045529e-05
5.141701772088043981e+03,2.666081468391992668e-05
5.136100145976743988e+03,2.364224984090779733e-05
5.157416395989796001e+03,4.250985959245134590e-05
5.151841337806615229e+03,4.071702136681242294e-05
5.145942309813836800e+03,3.808418533763680870e-05
5.140196684028145683e+03,3.468674131960953246e-05
5.134594360978932855e+03,3.075965780479495001e-05
5.128983033138934843e+03,2.655834084562625481e-05
5.123362147287609332e+03,2.232660967990211708e-05
5.155993658776630582e+03,5.073646563137122561e-05
5.150669849122907181e+03,4.850611915528492895e-05
5.144734996599405349e+03,4.536302808566454410e-05
5.138694376742844725e+03,4.131725660110331216e-05
5.133089588762029962e+03,3.663998237604751293e-05
5.127477743460963211e+03,3.163572113373502691e-05
5.121856709013237378e+03,2.659508457343712275e-05
5.116226136829958705e+03,2.176843188549227286e-05
5.110585941499401088e+03,1.734824306725641364e-05
5.154394989686462395e+03,5.707120486166235919e-05
5.149582958621914258e+03,5.443586125008199688e-05
5.143792630338871277e+03,5.089486609805756183e-05
5.137197703801574789e+03,4.635754694512238857e-05
5.131586643585693309e+03,4.111071343401477768e-05
5.125973373988435924e+03,3.549631018232399942e-05
5.120351914493596269e+03,2.984078367953733950e-05
5.114721172617135380e+03,2.442520166532601361e-05
5.109080909029789836e+03,1.946560843250520149e-05
5.103431038419858851e+03,1.510428594561038688e-05
5.097771527338088163e+03,1.141129901032176487e-05
5.152559439742935865e+03,6.139703850019457751e-05
5.148575397504931061e+03,5.839921871306660671e-05
5.143174389793926821e+03,5.457636694443638475e-05
5.135711311735699383e+03,4.971347424218595728e-05
5.130086950097747831e+03,4.408863349459791353e-05
5.124470349051621270e+03,3.806838560452416380e-05
5.118847997437932463e+03,3.200347667229181255e-05
5.113216866381065302e+03,2.619562341323169790e-05
5.107576421648859650e+03,2.087666110366379133e-05
5.101926465039381583e+03,1.619925416708454356e-05
5.096266914469838412e+03,1.223858489170674857e-05
5.090597733345760389e+03,9.002640597124202758e-06
5.084918904552351705e+03,6.447796784829594762e-06
