1.097785998128308847e+03,1.116949234453426998e-05
1.096175232549979910e+03,2.555313653094178240e-05
1.089796544842145749e+03,2.440919552859287212e-05
1.083343520516577883e+03,2.264263696398898063e-05
1.094582337559092821e+03,3.875489521713275934e-05
1.088183815132924565e+03,3.697939866290518427e-05
1.081590993786475337e+03,3.430226894957814161e-05
1.075096774669910019e+03,3.087810476160353113e-05
1.068561711814350019e+03,2.697286149851690822e-05
1.092940125890984518e+03,5.020850904066443576e-05
1.086617963540470100e+03,4.783202146699361387e-05
1.079885400515309357e+03,4.436593418430393511e-05
1.073259426565083913e+03,3.993773520548537294e-05
1.066723643474596884e+03,3.488693036790010911e-05
1.060111523121683149e+03,2.957264481180202714e-05
1.053422476872668994e+03,2.432577783329042774e-05
1.091153434937577003e+03,5.948000651305159950e-05
1.085097201028035215e+03,5.654587238213902280e-05
1.078321460828063664e+03,5.243976381973364904e-05
1.071372800970237222e+03,4.720700715739569239e-05
1.064834418956023228e+03,4.123749708868647523e-05
1.058221780639832559e+03,3.495611260991599592e-05
1.051532599603444623e+03,2.875422860956889002e-05
1.044766510822420059e+03,2.295245648938884411e-05
1.037923427867546252e+03,1.777894523233257892e-05
1.089124753023271523e+03,6.629387967618128729e-05
1.083618178198840269e+03,6.285918341672737885e-05
1.076995731285255260e+03,5.827701635948312909e-05
1.069439928231882277e+03,5.246409840671163732e-05
1.062894875970791645e+03,4.583108975757261953e-05
1.056280773741006442e+03,3.885057460917094315e-05
1.049591180006345212e+03,3.195801804383220391e-05
1.042824939019659496e+03,2.550995688112822670e-05
1.035981804092517677e+03,1.976005731070375676e-05
1.029061689656480667e+03,1.485305626888986349e-05
1.022064563444193823e+03,1.083410195917636345e-05
1.086786458230218159e+03,7.054302160543374255e-05
1.082175397996259335e+03,6.667906319600512696e-05
1.075974091529242742e+03,6.178780979759594671e-05
1.067465770390130274e+03,5.562802141033852557e-05
1.060906500009449474e+03,4.859726066717106452e-05
1.054288924753414449e+03,4.119645844557234029e-05
1.047598443317081092e+03,3.388821337160660913e-05
1.040831832965254989e+03,2.705095868239991444e-05
1.033988538143905998e+03,2.095385454963457719e-05
1.027068356814238541e+03,1.575047060975897690e-05
1.020071207418126733e+03,1.148873171757404309e-05
1.012997054815141837e+03,8.132048138046991004e-06
1.005845883339863008e+03,5.585696257667822822e-06
1.084115769209382506e+03,7.228257947719735673e-05
1.080760483500182772e+03,6.807443340686185796e-05
1.075276219843881336e+03,6.303370814400993400e-05
1.065457950293370914e+03,5.675355392789459144e-05
1.058871997474930140e+03,4.958406774626721248e-05
1.052246778210761249e+03,4.203462045962702678e-05
1.045554684097109657e+03,3.457848019468048016e-05
1.038787365560644048e+03,2.760236435127281338e-05
1.031943737019615583e+03,2.138119113944927019e-05
1.025023394037653588e+03,1.607180289791746526e-05
1.018026167715122369e+03,1.172317989037327424e-05
1.010951981843613453e+03,8.298030167982592796e-06
1.003800800202305027e+03,5.699722677481592259e-06
9.965726050191796048e+02,3.799109661943519289e-06
9.892673874720211415e+02,2.457307424340296755e-06
1.081124230054311965e+03,7.170984420497712427e-05
1.079361381287725408e+03,6.725462838631531654e-05
1.074885019767461017e+03,6.220883327486308927e-05
1.063427541290462614e+03,5.601421663107333240e-05
1.056796382957701098e+03,4.894311189706494639e-05
1.050155007599615374e+03,4.149362815273794519e-05
1.043460267398907263e+03,3.413460515765256780e-05
1.036691753447426436e+03,2.724863083400679080e-05
1.029847536970827605e+03,2.110749519830179750e-05
1.022926890449080929e+03,1.586623760036485250e-05
1.015929504300520762e+03,1.157332474827624645e-05
1.008855235151002944e+03,8.192006026697377607e-06
1.001704012542989403e+03,5.626922760163360306e-06
9.944758003478933688e+02,3.750598899573708184e-06
9.871705795060941000e+02,2.425937147227035433e-06
9.797883398127360124e+02,1.522677445151202445e-06
9.723290758081739114e+02,9.274400990693551507e-07
1.077838237580371015e+03,6.913376303824729583e-05
1.077961688266901547e+03,6.453741397537833253e-05
1.074764124161037671e+03,5.961068382549164089e-05
1.061389726388446661e+03,5.367621334029579324e-05
1.054688944972951504e+03,4.690670447982833556e-05
1.048014429020275884e+03,3.977037885204591971e-05
1.041315631551352908e+03,3.271854097531758939e-05
1.034545257301021820e+03,2.611902757845883607e-05
1.027700103607607161e+03,2.023289554007249013e-05
1.020778955710283526e+03,1.520903671732688493e-05
1.013781292046494741e+03,1.109406280488015318e-05
1.006706867033515778e+03,7.852832365518345198e-06
9.995555575001852731e+02,5.393985801570369960e-06
9.923272986634596009e+02,3.595354103500681147e-06
9.850220552230246085e+02,2.325532255363744979e-06
9.776398074561526528e+02,1.459661617856960569e-06
9.701805441744124892e+02,8.890605581970670401e-07
9.626442590011636184e+02,5.254845944879542997e-07
9.550309483334763172e+02,3.013965220196113227e-07
1.074285585299531249e+03,6.493845780622544512e-05
1.076540439613945182e+03,6.031107551236900759e-05
1.074867861676803614e+03,5.560481665828440490e-05
1.059363984313230958e+03,5.006703512531228629e-05
1.052566728984561905e+03,4.376042349119727069e-05
1.045826026630871638e+03,3.710682341349544176e-05
1.039121294482351004e+03,3.052925453471094070e-05
1.032348182299407199e+03,2.437234628304029744e-05
1.025501632068070194e+03,1.888037646651338463e-05
1.018579720091529339e+03,1.419263536296609234e-05
1.011581620762892157e+03,1.035281337476537625e-05
1.004506940941555172e+03,7.328227874759115678e-06
9.973554807449729651e+02,5.033687164542233436e-06
9.901271333005446422e+02,3.355220673148491655e-06
9.828218391944714085e+02,2.170222192576035791e-06
9.754395643953677109e+02,1.362184687477724777e-06
9.679802889768496925e+02,8.296917718465077658e-07
9.604440010996215733e+02,4.903958604685117251e-07
9.528306936804192446e+02,2.812718051042529340e-07
9.451403624903387026e+02,1.565507401513106238e-07
9.373730050403875111e+02,8.455390470990028490e-08
1.070489935445228184e+03,5.954523502292417706e-05
1.075072822076594093e+03,5.499537117698267508e-05
1.075140667215926442e+03,5.058786892871960163e-05
1.057373331046799194e+03,4.554263866525673987e-05
1.050460640963392279e+03,3.981448964672055786e-05
1.043590996958354935e+03,3.376570716242149509e-05
1.036877867358596859e+03,2.778277505235830756e-05
1.030100878835249205e+03,2.218097648071873045e-05
1.023252347273746182e+03,1.718344364591904125e-05
1.016329334576125802e+03,1.291737108134510727e-05
1.009330595244482765e+03,9.422756636392848426e-06
1.002255531502536769e+03,6.669987154591652803e-06
9.951038364928667761e+02,4.581600894619666816e-06
9.878753442600188919e+02,3.053908940900194350e-06
9.805699612829421312e+02,1.975342397304184267e-06
9.731876331150608621e+02,1.239871813106767348e-06
9.657283272387910529e+02,7.551960946272572309e-07
9.581920238532698022e+02,4.463664615794824696e-07
9.505787107357159584e+02,2.560191725305228337e-07
9.428883802822876987e+02,1.424960149935261362e-07
9.351210277569043683e+02,7.696307021309571656e-08
9.272766502303873040e+02,4.033774289478614765e-08
9.193552459247673596e+02,2.051589333264638747e-08
1.066469762018196434e+03,5.337708273197827840e-05
1.073532218986516000e+03,4.900561516424163823e-05
1.074794001734133644e+03,4.479946157614974760e-05
1.055442200629097442e+03,4.045677845505023815e-05
1.048425839538891751e+03,3.537708788429354197e-05
1.041310821836389323e+03,3.000797752703479441e-05
1.034586082641714029e+03,2.469362118530358621e-05
1.027803743566180856e+03,1.971608596263521934e-05
1.020952504300378678e+03,1.527464797636141690e-05
1.014027971010666420e+03,1.148285924801911518e-05
1.007028335339371438e+03,8.376543588068704864e-06
9.999527245542698211e+02,5.929528940328669209e-06
9.928006875210101043e+02,4.073042174061185954e-06
9.855719782182120525e+02,2.714956331122869261e-06
9.782664566469629790e+02,1.756116279170923500e-06
9.708840403642625461e+02,1.102277739904779893e-06
9.634246794614509781e+02,6.713929440101010440e-07
9.558883430516618773e+02,3.968358752019426243e-07
9.482750116895856536e+02,2.276113078688966289e-07
9.405846729785965863e+02,1.266851610597393288e-07
9.328173189527701652e+02,6.842374831094125887e-08
9.249729444783667986e+02,3.586223282443878836e-08
9.170515462570707541e+02,1.823968186115585591e-08
9.090531221929770709e+02,9.002160580300508473e-09
9.009776709841913771e+02,4.311475188053590212e-09
1.062238960411682228e+03,4.682873658395098472e-05
1.071893556067641157e+03,4.272312038167878451e-05
1.071688959497912720e+03,3.864854638873904929e-05
1.053770563943024854e+03,3.513531901779249033e-05
1.046557709726451776e+03,3.073208246294589882e-05
1.038987382710240581e+03,2.607393020605263634e-05
1.032246849449073352e+03,2.145930914203249813e-05
1.025457220941480728e+03,1.713526350465280812e-05
1.018602388905256589e+03,1.327601831205832072e-05
1.011675822312853029e+03,9.980804143046834680e-06
1.004674976044141772e+03,7.281053659096335788e-06
9.975986171916684953e+02,5.154186126848895991e-06
9.904461051924442927e+02,3.540519426385752970e-06
9.832170885401062606e+02,2.360029289686204795e-06
9.759113657485194153e+02,1.526556997657145622e-06
9.685288171606869128e+02,9.581975413665448963e-07
9.610693696265443577e+02,5.836390130214732084e-07
9.535329773543516012e+02,3.449700734954163870e-07
9.459196111224052856e+02,1.978640188143861169e-07
9.382292519970861804e+02,1.101287906386065267e-07
9.304618875691960511e+02,5.948176083392826804e-08
